category,platform,date,year,week,id_project,project_name,start_price,end_price,performance
Gems,Polygon,2023-12-30,2023,52,17338,Kaizen,0.00196162,0.00325068,0.6571405267075174
Gems,Polygon,2023-12-30,2023,52,17526,Index Coop - MATIC 2x Flexible Leverage Index,7.07,8.0,0.1315417256011315
Gems,Polygon,2023-12-30,2023,52,14498,MetaSoccer,0.00392872,0.00403609,0.027329511902095302
Gems,Polygon,2023-12-30,2023,52,16913,RadioShack,0.00043299,0.00049818,0.15055774960160734
Gems,Polygon,2023-12-30,2023,52,17564,Krida Fans,0.00713099,0.00716089,0.004192966194034681
Gems,Polygon,2024-01-06,2024,1,13269,Playermon,0.00134872,0.00150374,0.11493860845839006
Gems,Polygon,2024-01-06,2024,1,14162,OneRare,0.029074,0.0265289,-0.08753869436610023
Gems,Polygon,2024-01-06,2024,1,12382,Fabwelt,0.0126184,0.0115229,-0.08681766309516256
Gems,Polygon,2024-01-06,2024,1,17526,Index Coop - MATIC 2x Flexible Leverage Index,8.0,6.72,-0.16000000000000003
Gems,Polygon,2024-01-06,2024,1,17338,Kaizen,0.00325068,0.00307563,-0.05385027132784523
Gems,Polygon,2024-01-06,2024,1,13599,Index Coop - ETH 2x Flexible Leverage Index (Polygon),4.95,4.85,-0.020202020202020308
Gems,Polygon,2024-01-06,2024,1,18189,GeniuX,0.014956,0.0109362,-0.2687750735490773
Gems,Polygon,2024-01-06,2024,1,12135,Snook,0.0074509,0.0110233,0.47945885731925003
Gems,Polygon,2024-01-06,2024,1,17224,ISLAMICOIN,0.00029713,0.00034247,0.15259314104937233
Gems,Polygon,2024-01-06,2024,1,13278,Sway Social,0.00405974,0.00442702,0.09046884775872352
Gems,Polygon,2024-01-13,2024,2,13269,Playermon,0.00150374,0.00153233,0.019012595262478883
Gems,Polygon,2024-01-13,2024,2,12382,Fabwelt,0.0115229,0.00947923,-0.17735726249468456
Gems,Polygon,2024-01-13,2024,2,14162,OneRare,0.0265289,0.0255833,-0.03564414657222882
Gems,Polygon,2024-01-13,2024,2,13599,Index Coop - ETH 2x Flexible Leverage Index (Polygon),4.85,5.42,0.11752577319587636
Gems,Polygon,2024-01-13,2024,2,12135,Snook,0.0110233,0.00927242,-0.15883446880698157
Gems,Polygon,2024-01-13,2024,2,17526,Index Coop - MATIC 2x Flexible Leverage Index,6.72,7.37,0.09672619047619054
Gems,Polygon,2024-01-13,2024,2,17338,Kaizen,0.00307563,0.00331856,0.07898544363268653
Gems,Polygon,2024-01-13,2024,2,18189,GeniuX,0.0109362,0.0108613,-0.006848814030467555
Gems,Polygon,2024-01-13,2024,2,17224,ISLAMICOIN,0.00034247,0.00031054,-0.09323444389289573
Gems,Polygon,2024-01-13,2024,2,15297,Galaxy Fight Club,0.0261797,0.023499,-0.10239613135368247
Gems,Polygon,2024-01-20,2024,3,13269,Playermon,0.00153233,0.00171875,0.12165786743064488
Gems,Polygon,2024-01-20,2024,3,16476,Bullieverse,0.00358822,0.00366975,0.02272157225588169
Gems,Polygon,2024-01-20,2024,3,12382,Fabwelt,0.00947923,0.00910636,-0.03933547345090256
Gems,Polygon,2024-01-20,2024,3,14162,OneRare,0.0255833,0.0297587,0.16320803023847585
Gems,Polygon,2024-01-20,2024,3,13599,Index Coop - ETH 2x Flexible Leverage Index (Polygon),5.42,5.31,-0.02029520295202958
Gems,Polygon,2024-01-20,2024,3,17080,Giddy,0.00247013,0.00251072,0.016432333520907835
Gems,Polygon,2024-01-20,2024,3,17526,Index Coop - MATIC 2x Flexible Leverage Index,7.37,6.62,-0.10176390773405698
Gems,Polygon,2024-01-20,2024,3,12135,Snook,0.00927242,0.0124001,0.33731000105689785
Gems,Polygon,2024-01-20,2024,3,18189,GeniuX,0.0108613,0.00956553,-0.11930155690386984
Gems,Polygon,2024-01-20,2024,3,17338,Kaizen,0.00331856,0.0031301,-0.056789691914565385
Gems,Polygon,2024-01-27,2024,4,13269,Playermon,0.00171875,0.00162699,-0.05338763636363635
Gems,Polygon,2024-01-27,2024,4,12382,Fabwelt,0.00910636,0.00991109,0.08837010616755743
Gems,Polygon,2024-01-27,2024,4,16476,Bullieverse,0.00366975,0.00350233,-0.04562163635125001
Gems,Polygon,2024-01-27,2024,4,17080,Giddy,0.00251072,0.00285957,0.1389442072393576
Gems,Polygon,2024-01-27,2024,4,12135,Snook,0.0124001,0.00986358,-0.20455641486762205
Gems,Polygon,2024-01-27,2024,4,13599,Index Coop - ETH 2x Flexible Leverage Index (Polygon),5.31,4.99,-0.06026365348399236
Gems,Polygon,2024-01-27,2024,4,17526,Index Coop - MATIC 2x Flexible Leverage Index,6.62,6.57,-0.007552870090634414
Gems,Polygon,2024-01-27,2024,4,14162,OneRare,0.0297587,0.0309473,0.03994126087497107
Gems,Polygon,2024-01-27,2024,4,17338,Kaizen,0.0031301,0.00283047,-0.09572537618606433
Gems,Polygon,2024-01-27,2024,4,16754,PolyPad,0.00253465,0.00232426,-0.08300554317164105
Gems,Polygon,2024-02-03,2024,5,16476,Bullieverse,0.00350233,0.00287288,-0.17972321283260004
Gems,Polygon,2024-02-03,2024,5,13269,Playermon,0.00162699,0.00178354,0.09622062827675638
Gems,Polygon,2024-02-03,2024,5,12382,Fabwelt,0.00991109,0.0101057,0.019635579941257857
Gems,Polygon,2024-02-03,2024,5,17080,Giddy,0.00285957,0.00333306,0.16558083907720392
Gems,Polygon,2024-02-03,2024,5,12135,Snook,0.00986358,0.00938878,-0.048136680596700274
Gems,Polygon,2024-02-03,2024,5,10096,MoonEdge,0.00958838,0.00940343,-0.0192889726940317
Gems,Polygon,2024-02-03,2024,5,18132,SPORT,0.00399641,0.00340135,-0.14889863652628227
Gems,Polygon,2024-02-03,2024,5,13546,Vigorus,0.00029222,0.00025853,-0.11528985011292865
Gems,Polygon,2024-02-03,2024,5,17526,Index Coop - MATIC 2x Flexible Leverage Index,6.57,6.74,0.02587519025875189
Gems,Polygon,2024-02-03,2024,5,13599,Index Coop - ETH 2x Flexible Leverage Index (Polygon),4.99,4.91,-0.016032064128256526
Gems,Polygon,2024-02-10,2024,6,16476,Bullieverse,0.00287288,0.00316549,0.10185249644955585
Gems,Polygon,2024-02-10,2024,6,13269,Playermon,0.00178354,0.00180054,0.009531605683079768
Gems,Polygon,2024-02-10,2024,6,16037,Sheesha Finance Polygon,0.00181395,0.00144102,-0.2055900107500206
Gems,Polygon,2024-02-10,2024,6,12382,Fabwelt,0.0101057,0.00953263,-0.05670760066101311
Gems,Polygon,2024-02-10,2024,6,12135,Snook,0.00938878,0.00854832,-0.08951748789512583
Gems,Polygon,2024-02-10,2024,6,18132,SPORT,0.00340135,0.00375865,0.10504652564422952
Gems,Polygon,2024-02-10,2024,6,13599,Index Coop - ETH 2x Flexible Leverage Index (Polygon),4.91,5.41,0.10183299389002036
Gems,Polygon,2024-02-10,2024,6,16766,Vault Hill City,0.00068505,0.00097747,0.4268593533318737
Gems,Polygon,2024-02-10,2024,6,12200,WolfSafePoorPeople Polygon,2.0013e-08,9.092e-09,-0.5456952980562634
Gems,Polygon,2024-02-10,2024,6,13386,Polygen,0.00010477,0.00011335,0.0818936718526296
Metaverse,Polygon,2023-02-18,2023,7,12173,Decentral Games ICE,0.00566095,0.00596261,0.05328787570990744
Metaverse,Polygon,2023-02-18,2023,7,12288,Genesis Worlds,0.00110577,0.00120477,0.08953037250061036
Metaverse,Polygon,2023-02-12,2023,7,11102,Bloktopia,0.00361624,0.00356868,-0.01315178196137433
Metaverse,Polygon,2023-02-12,2023,7,18055,$FOLK,0.00296895,0.00296895,0.0
Metaverse,Polygon,2023-02-25,2023,8,12173,Decentral Games ICE,0.00596261,0.00640177,0.07365230997834842
Metaverse,Polygon,2023-02-25,2023,8,12288,Genesis Worlds,0.00120477,0.00120786,0.002564804900520498
Metaverse,Polygon,2023-02-19,2023,8,11102,Bloktopia,0.00356868,0.0037685,0.055992691975744614
Metaverse,Polygon,2023-02-19,2023,8,20267,ZED RUN,0.0295263,0.0284176,-0.03754957444718767
Metaverse,Polygon,2023-02-19,2023,8,18055,$FOLK,0.00296895,0.00296895,0.0
Metaverse,Polygon,2023-03-04,2023,9,12288,Genesis Worlds,0.00120786,0.00077319,-0.35986786548109884
Metaverse,Polygon,2023-03-04,2023,9,12173,Decentral Games ICE,0.00640177,0.00585322,-0.08568723962279183
Metaverse,Polygon,2023-02-26,2023,9,11102,Bloktopia,0.0037685,0.0030729,-0.184582725222237
Metaverse,Polygon,2023-02-26,2023,9,20267,ZED RUN,0.0284176,0.0270688,-0.047463543719385194
Metaverse,Polygon,2023-02-26,2023,9,18055,$FOLK,0.00296895,0.00296895,0.0
Metaverse,Polygon,2023-03-11,2023,10,12173,Decentral Games ICE,0.00585322,0.00627249,0.07163065799679497
Metaverse,Polygon,2023-03-11,2023,10,12288,Genesis Worlds,0.00077319,0.00073046,-0.05526455334393867
Metaverse,Polygon,2023-03-05,2023,10,11102,Bloktopia,0.0030729,0.00280665,-0.08664453773308602
Metaverse,Polygon,2023-03-05,2023,10,20267,ZED RUN,0.0270688,0.0261408,-0.03428301217638025
Metaverse,Polygon,2023-03-05,2023,10,18055,$FOLK,0.00296895,0.00296895,0.0
Metaverse,Polygon,2023-03-18,2023,11,12173,Decentral Games ICE,0.00627249,0.00674105,0.07470079665332265
Metaverse,Polygon,2023-03-18,2023,11,12288,Genesis Worlds,0.00073046,0.00084738,0.16006352161651555
Metaverse,Polygon,2023-03-12,2023,11,11102,Bloktopia,0.00280665,0.00240098,-0.14453886305738153
Metaverse,Polygon,2023-03-12,2023,11,20267,ZED RUN,0.0261408,0.0225934,-0.1357035744889215
Metaverse,Polygon,2023-03-25,2023,12,12173,Decentral Games ICE,0.00674105,0.00653531,-0.030520467879633032
Metaverse,Polygon,2023-03-25,2023,12,12288,Genesis Worlds,0.00084738,0.00078132,-0.07795794094739085
Metaverse,Polygon,2023-03-25,2023,12,21263,Aimedis (NEW),0.0165276,0.0186755,0.12995837266148752
Metaverse,Polygon,2023-03-19,2023,12,11102,Bloktopia,0.00240098,0.00256627,0.06884272255495665
Metaverse,Polygon,2023-03-19,2023,12,20267,ZED RUN,0.0225934,0.0262052,0.1598608443173671
Metaverse,Polygon,2023-04-01,2023,13,12173,Decentral Games ICE,0.00653531,0.00601793,-0.07916686431095075
Metaverse,Polygon,2023-04-01,2023,13,21263,Aimedis (NEW),0.0186755,0.0147151,-0.21206393403121743
Metaverse,Polygon,2023-03-26,2023,13,11102,Bloktopia,0.00256627,0.00249761,-0.026754784180931822
Metaverse,Polygon,2023-03-26,2023,13,20267,ZED RUN,0.0262052,0.0243215,-0.07188267977348015
Metaverse,Polygon,2023-04-08,2023,14,12173,Decentral Games ICE,0.00601793,0.00616627,0.024649671897147257
Metaverse,Polygon,2023-04-08,2023,14,21263,Aimedis (NEW),0.0147151,0.0140373,-0.046061528633852246
Metaverse,Polygon,2023-04-02,2023,14,11102,Bloktopia,0.00249761,0.00250519,0.0030349013657056494
Metaverse,Polygon,2023-04-02,2023,14,20267,ZED RUN,0.0243215,0.0220063,-0.09519149723495672
Metaverse,Polygon,2023-04-15,2023,15,12173,Decentral Games ICE,0.00616627,0.00711762,0.15428289711608478
Metaverse,Polygon,2023-04-09,2023,15,12288,Genesis Worlds,0.00066659,0.00068687,0.030423498702350796
Metaverse,Polygon,2023-04-09,2023,15,11102,Bloktopia,0.00250519,0.00260683,0.040571772999253575
Metaverse,Polygon,2023-04-15,2023,15,21263,Aimedis (NEW),0.0140373,0.0154228,0.09870131720487554
Metaverse,Polygon,2023-04-09,2023,15,20267,ZED RUN,0.0220063,0.0208341,-0.053266564574689895
Metaverse,Polygon,2023-04-22,2023,16,12173,Decentral Games ICE,0.00711762,0.00642229,-0.0976913631241904
Metaverse,Polygon,2023-04-16,2023,16,12288,Genesis Worlds,0.00068687,0.00077136,0.12300726483905251
Metaverse,Polygon,2023-04-16,2023,16,11102,Bloktopia,0.00260683,0.00269675,0.03449400229397385
Metaverse,Polygon,2023-04-22,2023,16,21263,Aimedis (NEW),0.0154228,0.0195875,0.27003527245376974
Metaverse,Polygon,2023-04-16,2023,16,20267,ZED RUN,0.0208341,0.0229484,0.10148266543791186
Metaverse,Polygon,2023-04-23,2023,17,12288,Genesis Worlds,0.00077136,0.00076913,-0.002890997718315681
Metaverse,Polygon,2023-04-29,2023,17,12173,Decentral Games ICE,0.00642229,0.00607416,-0.0542065213498611
Metaverse,Polygon,2023-04-23,2023,17,11102,Bloktopia,0.00269675,0.00237099,-0.12079725595624365
Metaverse,Polygon,2023-04-29,2023,17,21263,Aimedis (NEW),0.0195875,0.018841,-0.0381110402042119
Metaverse,Polygon,2023-04-23,2023,17,20267,ZED RUN,0.0229484,0.0195646,-0.1474525457112478
Metaverse,Polygon,2023-04-30,2023,18,12288,Genesis Worlds,0.00076913,0.00072205,-0.061212018774459476
Metaverse,Polygon,2023-05-06,2023,18,12173,Decentral Games ICE,0.00607416,0.0058798,-0.031997840030555696
Metaverse,Polygon,2023-04-30,2023,18,11102,Bloktopia,0.00237099,0.00230911,-0.026098802609880192
Metaverse,Polygon,2023-05-06,2023,18,21263,Aimedis (NEW),0.018841,0.0142358,-0.24442439360968102
Metaverse,Polygon,2023-04-30,2023,18,20267,ZED RUN,0.0195646,0.0169722,-0.13250462570152222
Metaverse,Polygon,2023-05-07,2023,19,12288,Genesis Worlds,0.00072205,0.00057192,-0.20792188906585424
Metaverse,Polygon,2023-05-07,2023,19,11102,Bloktopia,0.00230911,0.00206749,-0.10463771756217768
Metaverse,Polygon,2023-05-07,2023,19,20267,ZED RUN,0.0169722,0.0162625,-0.04181543936555076
Metaverse,Polygon,2023-05-29,2023,22,12173,Decentral Games ICE,0.00541667,0.00542685,0.0018793834588409961
Metaverse,Polygon,2023-05-28,2023,22,21263,Aimedis (NEW),0.00964939,0.0098474,0.020520468133218624
Metaverse,Polygon,2023-06-24,2023,25,12173,Decentral Games ICE,0.00495618,0.0052972,0.06880702476504082
Metaverse,Polygon,2023-06-18,2023,25,11102,Bloktopia,0.00174086,0.0016742,-0.03829141918362192
Metaverse,Polygon,2023-06-24,2023,25,21263,Aimedis (NEW),0.00630227,0.0055717,-0.11592172344250562
Metaverse,Polygon,2023-06-24,2023,25,12288,Genesis Worlds,0.0004517,0.00060332,0.33566526455612133
Metaverse,Polygon,2023-06-18,2023,25,20267,ZED RUN,0.0159442,0.0162224,0.01744835112454703
Metaverse,Polygon,2023-07-01,2023,26,12173,Decentral Games ICE,0.0052972,0.00483118,-0.08797477912859626
Metaverse,Polygon,2023-07-01,2023,26,12288,Genesis Worlds,0.00060332,0.00049596,-0.17794868394881644
Metaverse,Polygon,2023-06-25,2023,26,11102,Bloktopia,0.0016742,0.00181054,0.08143590968820928
Metaverse,Polygon,2023-07-01,2023,26,21263,Aimedis (NEW),0.0055717,0.00827667,0.48548378412333765
Metaverse,Polygon,2023-06-25,2023,26,20267,ZED RUN,0.0162224,0.0169014,0.04185570569089648
Metaverse,Polygon,2023-07-08,2023,27,12173,Decentral Games ICE,0.00483118,0.00449604,-0.06937021597208141
Metaverse,Polygon,2023-07-02,2023,27,11102,Bloktopia,0.00181054,0.00179785,-0.007008958653219535
Metaverse,Polygon,2023-07-08,2023,27,12288,Genesis Worlds,0.00049596,0.00051025,0.02881280748447439
Metaverse,Polygon,2023-07-08,2023,27,21263,Aimedis (NEW),0.00827667,0.00893526,0.07957185679748022
Metaverse,Polygon,2023-07-02,2023,27,20267,ZED RUN,0.0169014,0.0181143,0.07176328588164291
Metaverse,Polygon,2023-07-15,2023,28,12173,Decentral Games ICE,0.00449604,0.00438009,-0.025789361304614747
Metaverse,Polygon,2023-07-09,2023,28,11102,Bloktopia,0.00179785,0.00170983,-0.04895847818227319
Metaverse,Polygon,2023-07-15,2023,28,12288,Genesis Worlds,0.00051025,0.00067628,0.3253895149436552
Metaverse,Polygon,2023-07-15,2023,28,21263,Aimedis (NEW),0.00893526,0.00831442,-0.0694820296219697
Metaverse,Polygon,2023-07-09,2023,28,20267,ZED RUN,0.0181143,0.0167488,-0.07538243266369657
Metaverse,Polygon,2023-07-22,2023,29,12173,Decentral Games ICE,0.00438009,0.00457829,0.04525021175363975
Metaverse,Polygon,2023-07-16,2023,29,11102,Bloktopia,0.00170983,0.00171969,0.005766655164548516
Metaverse,Polygon,2023-07-22,2023,29,21263,Aimedis (NEW),0.00831442,0.00843429,0.014417121098044253
Metaverse,Polygon,2023-07-16,2023,29,20267,ZED RUN,0.0167488,0.0174343,0.04092830531142521
Metaverse,Polygon,2023-07-29,2023,30,12173,Decentral Games ICE,0.00457829,0.00530885,0.15957049466067044
Metaverse,Polygon,2023-07-23,2023,30,11102,Bloktopia,0.00171969,0.00165808,-0.03582622449394957
Metaverse,Polygon,2023-07-29,2023,30,21263,Aimedis (NEW),0.00843429,0.00793165,-0.05959482066658846
Metaverse,Polygon,2023-07-23,2023,30,20267,ZED RUN,0.0174343,0.0180266,0.03397325960893185
Metaverse,Polygon,2023-08-05,2023,31,12173,Decentral Games ICE,0.00530885,0.0047915,-0.09745048362639754
Metaverse,Polygon,2023-07-30,2023,31,12288,Genesis Worlds,0.00047786,0.00052676,0.10233122671912287
Metaverse,Polygon,2023-07-30,2023,31,11102,Bloktopia,0.00165808,0.00161544,-0.025716491363504672
Metaverse,Polygon,2023-08-05,2023,31,21263,Aimedis (NEW),0.00793165,0.00827563,0.043368025568450534
Metaverse,Polygon,2023-07-30,2023,31,20267,ZED RUN,0.0180266,0.0181616,0.007488933021201985
Metaverse,Polygon,2023-08-12,2023,32,12173,Decentral Games ICE,0.0047915,0.00498366,0.04010435145570286
Metaverse,Polygon,2023-08-06,2023,32,11102,Bloktopia,0.00161544,0.00152313,-0.05714232654880415
Metaverse,Polygon,2023-08-12,2023,32,12288,Genesis Worlds,0.00052676,0.0004849,-0.079466929911155
Metaverse,Polygon,2023-08-12,2023,32,21263,Aimedis (NEW),0.00827563,0.00724129,-0.12498625482289574
Metaverse,Polygon,2023-08-06,2023,32,20267,ZED RUN,0.0181616,0.0150073,-0.1736796317505066
Metaverse,Polygon,2023-08-19,2023,33,12173,Decentral Games ICE,0.00498366,0.0042288,-0.15146699413683928
Metaverse,Polygon,2023-08-19,2023,33,12288,Genesis Worlds,0.0004849,0.00045631,-0.058960610435141364
Metaverse,Polygon,2023-08-13,2023,33,11102,Bloktopia,0.00152313,0.00157911,0.03675326465895897
Metaverse,Polygon,2023-08-19,2023,33,21263,Aimedis (NEW),0.00724129,0.00654398,-0.09629637813152082
Metaverse,Polygon,2023-08-13,2023,33,20267,ZED RUN,0.0150073,0.0150778,0.004697713779294152
Metaverse,Polygon,2023-08-26,2023,34,12173,Decentral Games ICE,0.0042288,0.00406724,-0.03820469163828979
Metaverse,Polygon,2023-08-26,2023,34,12288,Genesis Worlds,0.00045631,0.00043872,-0.038548355284784466
Metaverse,Polygon,2023-08-26,2023,34,21263,Aimedis (NEW),0.00654398,0.00743854,0.1366996842899888
Metaverse,Polygon,2023-08-20,2023,34,20267,ZED RUN,0.0150778,0.0129202,-0.14309779941370762
Metaverse,Polygon,2023-09-02,2023,35,12173,Decentral Games ICE,0.00406724,0.00471128,0.15834816730756
Metaverse,Polygon,2023-09-02,2023,35,12288,Genesis Worlds,0.00043872,0.00046979,0.07081965718453687
Metaverse,Polygon,2023-09-02,2023,35,21263,Aimedis (NEW),0.00743854,0.00740482,-0.004533147633809874
Metaverse,Polygon,2023-08-27,2023,35,20267,ZED RUN,0.0129202,0.0132025,0.021849506973576335
Metaverse,Polygon,2023-09-09,2023,36,12173,Decentral Games ICE,0.00471128,0.00447717,-0.04969137898830043
Metaverse,Polygon,2023-09-03,2023,36,11102,Bloktopia,0.0014612,0.00141411,-0.03222693676430321
Metaverse,Polygon,2023-09-09,2023,36,12288,Genesis Worlds,0.00046979,0.00050006,0.06443304455182101
Metaverse,Polygon,2023-09-09,2023,36,21263,Aimedis (NEW),0.00740482,0.00603587,-0.1848728260781492
Metaverse,Polygon,2023-09-03,2023,36,20267,ZED RUN,0.0132025,0.0141087,0.06863851543268315
Metaverse,Polygon,2023-09-16,2023,37,12173,Decentral Games ICE,0.00447717,0.00429343,-0.04103931724727896
Metaverse,Polygon,2023-09-10,2023,37,11102,Bloktopia,0.00141411,0.00143193,0.01260156564906548
Metaverse,Polygon,2023-09-16,2023,37,12288,Genesis Worlds,0.00050006,0.00046068,-0.0787505499340079
Metaverse,Polygon,2023-09-16,2023,37,21263,Aimedis (NEW),0.00603587,0.0050701,-0.16000510282693292
Metaverse,Polygon,2023-09-10,2023,37,20267,ZED RUN,0.0141087,0.0140868,-0.0015522337281252026
Metaverse,Polygon,2023-09-23,2023,38,12173,Decentral Games ICE,0.00429343,0.00415542,-0.03214446258585794
Metaverse,Polygon,2023-09-23,2023,38,12288,Genesis Worlds,0.00046068,0.00045011,-0.022944343144916217
Metaverse,Polygon,2023-09-17,2023,38,11102,Bloktopia,0.00143193,0.00127375,-0.11046629374340936
Metaverse,Polygon,2023-09-23,2023,38,21263,Aimedis (NEW),0.0050701,0.00487027,-0.039413423798347134
Metaverse,Polygon,2023-09-17,2023,38,20267,ZED RUN,0.0140868,0.0173549,0.2319973308345401
Metaverse,Polygon,2023-09-30,2023,39,12173,Decentral Games ICE,0.00415542,0.00379817,-0.08597205577294231
Metaverse,Polygon,2023-09-30,2023,39,12288,Genesis Worlds,0.00045011,0.00045504,0.010952878185332464
Metaverse,Polygon,2023-09-24,2023,39,11102,Bloktopia,0.00127375,0.00130719,0.026253189401373923
Metaverse,Polygon,2023-09-30,2023,39,21263,Aimedis (NEW),0.00487027,0.00568829,0.16796194050843177
Metaverse,Polygon,2023-09-24,2023,39,20267,ZED RUN,0.0173549,0.020829,0.20017977631677514
Metaverse,Polygon,2023-10-07,2023,40,12173,Decentral Games ICE,0.00379817,0.00353031,-0.07052343628642214
Metaverse,Polygon,2023-10-07,2023,40,12288,Genesis Worlds,0.00045504,0.00047174,0.036700070323488106
Metaverse,Polygon,2023-10-01,2023,40,11102,Bloktopia,0.00130719,0.00137684,0.0532822313512191
Metaverse,Polygon,2023-10-07,2023,40,21263,Aimedis (NEW),0.00568829,0.00488133,-0.14186337194482007
Metaverse,Polygon,2023-10-01,2023,40,20267,ZED RUN,0.020829,0.0199559,-0.041917518843919616
Metaverse,Polygon,2023-10-14,2023,41,12173,Decentral Games ICE,0.00353031,0.00340903,-0.03435392359311224
Metaverse,Polygon,2023-10-14,2023,41,12288,Genesis Worlds,0.00047174,0.00044646,-0.05358884131089165
Metaverse,Polygon,2023-10-08,2023,41,11102,Bloktopia,0.00137684,0.00137006,-0.004924319456146006
Metaverse,Polygon,2023-10-14,2023,41,21263,Aimedis (NEW),0.00488133,0.00410812,-0.1584015012301975
Metaverse,Polygon,2023-10-08,2023,41,20267,ZED RUN,0.0199559,0.0222827,0.11659709659799862
Metaverse,Polygon,2023-10-21,2023,42,12173,Decentral Games ICE,0.00340903,0.00297661,-0.1268454663056646
Metaverse,Polygon,2023-10-21,2023,42,12288,Genesis Worlds,0.00044646,0.00045077,0.009653720378085484
Metaverse,Polygon,2023-10-15,2023,42,11102,Bloktopia,0.00137006,0.00131521,-0.04003474300395599
Metaverse,Polygon,2023-10-21,2023,42,21263,Aimedis (NEW),0.00410812,0.00416934,0.014902193704176083
Metaverse,Polygon,2023-10-15,2023,42,20267,ZED RUN,0.0222827,0.0177734,-0.20236775615163322
Metaverse,Polygon,2023-10-28,2023,43,12173,Decentral Games ICE,0.00297661,0.00308591,0.036719624001800594
Metaverse,Polygon,2023-10-28,2023,43,12288,Genesis Worlds,0.00045077,0.00065328,0.44925349956740684
Metaverse,Polygon,2023-10-22,2023,43,11102,Bloktopia,0.00131521,0.00139864,0.0634347366580242
Metaverse,Polygon,2023-10-28,2023,43,21263,Aimedis (NEW),0.00416934,0.00683623,0.6396432049197237
Metaverse,Polygon,2023-10-22,2023,43,20267,ZED RUN,0.0177734,0.0170329,-0.04166338460845992
Metaverse,Polygon,2023-11-04,2023,44,12173,Decentral Games ICE,0.00308591,0.00312348,0.012174690771927964
Metaverse,Polygon,2023-11-04,2023,44,12288,Genesis Worlds,0.00065328,0.00070341,0.07673585598824395
Metaverse,Polygon,2023-10-29,2023,44,11102,Bloktopia,0.00139864,0.00155338,0.11063604644511811
Metaverse,Polygon,2023-11-04,2023,44,21263,Aimedis (NEW),0.00683623,0.00626197,-0.08400243994131268
Metaverse,Polygon,2023-10-29,2023,44,20267,ZED RUN,0.0170329,0.0206886,0.21462581239835854
Metaverse,Polygon,2023-11-11,2023,45,12288,Genesis Worlds,0.00070341,0.00070522,0.002573179226908893
Metaverse,Polygon,2023-11-11,2023,45,12173,Decentral Games ICE,0.00312348,0.00335953,0.07557275858977801
Metaverse,Polygon,2023-11-05,2023,45,11102,Bloktopia,0.00155338,0.00159845,0.02901414978949125
Metaverse,Polygon,2023-11-11,2023,45,21263,Aimedis (NEW),0.00626197,0.00735175,0.1740314948810038
Metaverse,Polygon,2023-11-05,2023,45,20267,ZED RUN,0.0206886,0.0182281,-0.11893023210850423
Metaverse,Polygon,2023-11-18,2023,46,12288,Genesis Worlds,0.00070522,0.00107137,0.5191996823686227
Metaverse,Polygon,2023-11-18,2023,46,12173,Decentral Games ICE,0.00335953,0.00322918,-0.038800070247921585
Metaverse,Polygon,2023-11-12,2023,46,11102,Bloktopia,0.00159845,0.00174169,0.08961181144233475
Metaverse,Polygon,2023-11-18,2023,46,21263,Aimedis (NEW),0.00735175,0.00620946,-0.15537661101098377
Metaverse,Polygon,2023-11-12,2023,46,20267,ZED RUN,0.0182281,0.0239824,0.3156829291039659
Metaverse,Polygon,2023-11-25,2023,47,12288,Genesis Worlds,0.00107137,0.00067088,-0.3738111016735582
Metaverse,Polygon,2023-11-25,2023,47,12173,Decentral Games ICE,0.00322918,0.00308531,-0.044553106361367265
Metaverse,Polygon,2023-11-19,2023,47,11102,Bloktopia,0.00174169,0.00166889,-0.04179848308252332
Metaverse,Polygon,2023-11-25,2023,47,21263,Aimedis (NEW),0.00620946,0.00552035,-0.11097744409336717
Metaverse,Polygon,2023-11-19,2023,47,20267,ZED RUN,0.0239824,0.0303056,0.26366001734605365
Metaverse,Polygon,2023-12-02,2023,48,12288,Genesis Worlds,0.00067088,0.00058439,-0.12892022418316249
Metaverse,Polygon,2023-11-26,2023,48,11102,Bloktopia,0.00166889,0.00174274,0.044250969207077814
Metaverse,Polygon,2023-12-02,2023,48,12173,Decentral Games ICE,0.00308531,0.00308599,0.00022039924675311873
Metaverse,Polygon,2023-12-02,2023,48,21263,Aimedis (NEW),0.00552035,0.0216252,2.917360312299039
Metaverse,Polygon,2023-11-26,2023,48,20267,ZED RUN,0.0303056,0.0479957,0.5837238002217413
Metaverse,Polygon,2023-12-09,2023,49,21263,Aimedis (NEW),0.0216252,0.0220722,0.020670329060540456
Metaverse,Polygon,2023-12-09,2023,49,12288,Genesis Worlds,0.00058439,0.00055871,-0.04394325707147612
Metaverse,Polygon,2023-12-09,2023,49,12173,Decentral Games ICE,0.00308599,0.00283236,-0.08218756379638298
Metaverse,Polygon,2023-12-03,2023,49,11102,Bloktopia,0.00174274,0.00228857,0.31320219883631534
Metaverse,Polygon,2023-12-03,2023,49,20267,ZED RUN,0.0479957,0.048394,0.00829866008829952
Metaverse,Polygon,2023-12-16,2023,50,21263,Aimedis (NEW),0.0220722,0.0181167,-0.17920732867589098
Metaverse,Polygon,2023-12-16,2023,50,12288,Genesis Worlds,0.00055871,0.00050711,-0.09235560487551692
Metaverse,Polygon,2023-12-16,2023,50,12173,Decentral Games ICE,0.00283236,0.00261254,-0.07761019079495542
Metaverse,Polygon,2023-12-10,2023,50,11102,Bloktopia,0.00228857,0.00267435,0.16856814517362353
